#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HNF4A	SFRP2	9606.ENSP00000312987	9606.ENSP00000274063	0	0	0	0	0	0	0	0.556	0.556
HNF4A	SIX2	9606.ENSP00000312987	9606.ENSP00000304502	0	0	0	0	0	0	0	0.895	0.895
HNF4A	IGF2	9606.ENSP00000312987	9606.ENSP00000391826	0	0	0	0	0.063	0	0	0.393	0.406
HNF4A	TDO2	9606.ENSP00000312987	9606.ENSP00000444788	0	0	0	0	0.067	0	0	0.426	0.442
HNF4A	MET	9606.ENSP00000312987	9606.ENSP00000317272	0	0	0	0	0.062	0.057	0	0.421	0.443
HNF4A	KCNH8	9606.ENSP00000312987	9606.ENSP00000328813	0	0	0	0	0	0	0	0.454	0.454
HNF4A	TNF	9606.ENSP00000312987	9606.ENSP00000398698	0	0	0	0	0	0	0	0.457	0.457
HNF4A	IL6	9606.ENSP00000312987	9606.ENSP00000385675	0	0	0	0	0	0	0	0.460	0.459
HNF4A	SFRP4	9606.ENSP00000312987	9606.ENSP00000410715	0	0	0	0	0	0	0	0.507	0.507
HNF4A	KRT19	9606.ENSP00000312987	9606.ENSP00000355124	0	0	0	0	0.065	0	0	0.637	0.646
HOPX	LGR5	9606.ENSP00000450527	9606.ENSP00000266674	0	0	0	0	0	0.068	0	0.681	0.689
HOPX	TBX5	9606.ENSP00000450527	9606.ENSP00000309913	0	0	0	0	0	0.100	0	0.396	0.433
HS3ST2	HS6ST3	9606.ENSP00000261374	9606.ENSP00000365895	0	0	0	0	0.080	0	0	0.526	0.545
HSPA1B	HSPA6	9606.ENSP00000364801	9606.ENSP00000310219	0	0	0.449	0.982	0.091	0	0.600	0.477	0.626
HSPA1B	TOP2A	9606.ENSP00000364801	9606.ENSP00000411532	0	0	0	0	0.062	0.357	0	0.150	0.442
HSPA6	HSPB3	9606.ENSP00000310219	9606.ENSP00000303394	0	0	0	0	0.060	0.102	0	0.406	0.455
HSPB3	LRRC2	9606.ENSP00000303394	9606.ENSP00000379241	0	0	0	0	0.522	0	0	0	0.522
HSPB3	KLHL30	9606.ENSP00000303394	9606.ENSP00000386389	0	0	0	0	0.548	0	0	0	0.548
HSPB3	IL6	9606.ENSP00000303394	9606.ENSP00000385675	0	0	0	0	0	0	0	0.549	0.549
HSPB3	TNF	9606.ENSP00000303394	9606.ENSP00000398698	0	0	0	0	0	0	0	0.561	0.561
HSPB3	TRDN	9606.ENSP00000303394	9606.ENSP00000439281	0	0	0	0	0.649	0	0	0.049	0.652
HSPB3	IGF2	9606.ENSP00000303394	9606.ENSP00000391826	0	0	0	0	0	0	0	0.795	0.795
HTR1A	PVALB	9606.ENSP00000316244	9606.ENSP00000216200	0	0	0	0	0.160	0.056	0	0.471	0.544
HTR1A	NEFM	9606.ENSP00000316244	9606.ENSP00000221166	0	0	0	0	0.230	0	0	0.397	0.515
HTR1A	SLC17A6	9606.ENSP00000316244	9606.ENSP00000263160	0	0	0	0	0.230	0	0	0.302	0.440
HTR1A	SST	9606.ENSP00000316244	9606.ENSP00000287641	0	0	0	0	0.146	0	0.600	0.419	0.784
HTR1A	RGS4	9606.ENSP00000316244	9606.ENSP00000397181	0	0	0	0	0.104	0.056	0	0.373	0.423
HTR1A	HTR2A	9606.ENSP00000316244	9606.ENSP00000437737	0	0	0	0.736	0.108	0.357	0	0.937	0.550
HTR1A	TAC1	9606.ENSP00000316244	9606.ENSP00000321106	0	0	0	0	0.139	0	0	0.564	0.608
HTR1A	TPH2	9606.ENSP00000316244	9606.ENSP00000329093	0	0	0	0	0.062	0	0	0.810	0.814
HTR2A	PVALB	9606.ENSP00000437737	9606.ENSP00000216200	0	0	0	0	0.126	0.056	0	0.470	0.525
HTR2A	SNAP25	9606.ENSP00000437737	9606.ENSP00000254976	0	0	0	0	0.177	0	0	0.413	0.496
HTR2A	HTR2C	9606.ENSP00000437737	9606.ENSP00000276198	0	0	0	0.937	0.085	0.621	0.800	0.919	0.928
HTR2A	SST	9606.ENSP00000437737	9606.ENSP00000287641	0	0	0	0	0.098	0	0	0.363	0.401
HTR2A	TAC1	9606.ENSP00000437737	9606.ENSP00000321106	0	0	0	0	0.098	0	0	0.466	0.497
HTR2A	TPH2	9606.ENSP00000437737	9606.ENSP00000329093	0	0	0	0	0	0	0	0.660	0.660
HTR2A	RGS4	9606.ENSP00000437737	9606.ENSP00000397181	0	0	0	0	0.136	0.056	0	0.450	0.512
HTR2C	TAC1	9606.ENSP00000276198	9606.ENSP00000321106	0	0	0	0	0.101	0	0	0.363	0.403
HTR2C	SCG2	9606.ENSP00000276198	9606.ENSP00000304133	0	0	0	0	0.092	0	0	0.411	0.442
HTR2C	TPH2	9606.ENSP00000276198	9606.ENSP00000329093	0	0	0	0	0.062	0	0	0.658	0.666
IBSP	VTN	9606.ENSP00000226284	9606.ENSP00000226218	0	0	0	0	0	0	0	0.603	0.603
IBSP	OGN	9606.ENSP00000226284	9606.ENSP00000262551	0	0	0	0	0.065	0.056	0	0.375	0.400
IBSP	THY1	9606.ENSP00000226284	9606.ENSP00000284240	0	0	0	0	0	0	0	0.450	0.450
IBSP	SPARCL1	9606.ENSP00000226284	9606.ENSP00000414856	0	0	0	0	0.132	0	0	0.443	0.496
IBSP	OMD	9606.ENSP00000226284	9606.ENSP00000364700	0	0	0	0	0	0.056	0	0.556	0.562
IBSP	MGP	9606.ENSP00000226284	9606.ENSP00000228938	0	0	0	0	0	0	0	0.601	0.601
ICA1	MET	9606.ENSP00000385570	9606.ENSP00000317272	0	0	0	0	0	0	0	0.430	0.430
ICA1	ID3	9606.ENSP00000385570	9606.ENSP00000363689	0	0	0	0	0	0	0	0.422	0.422
ID3	TOP2A	9606.ENSP00000363689	9606.ENSP00000411532	0	0	0	0	0	0	0	0.490	0.490
ID3	TXNIP	9606.ENSP00000363689	9606.ENSP00000462521	0	0	0	0	0	0	0	0.589	0.589
IFNA13	IL2RB	9606.ENSP00000480467	9606.ENSP00000216223	0	0	0	0	0	0	0.600	0.150	0.645
IFNA13	IL12RB2	9606.ENSP00000480467	9606.ENSP00000262345	0	0	0	0	0	0	0.600	0.154	0.647
IGF2	VTN	9606.ENSP00000391826	9606.ENSP00000226218	0	0	0	0	0.105	0.270	0	0.884	0.917
IGF2	LIF	9606.ENSP00000391826	9606.ENSP00000249075	0	0	0	0	0	0	0	0.401	0.400
IGF2	WNT2	9606.ENSP00000391826	9606.ENSP00000265441	0	0	0	0	0	0	0	0.403	0.403
IGF2	SST	9606.ENSP00000391826	9606.ENSP00000287641	0	0	0	0	0	0	0	0.462	0.462
IGF2	MET	9606.ENSP00000391826	9606.ENSP00000317272	0	0	0	0	0.062	0	0.600	0.415	0.761
IGF2	NAP1L5	9606.ENSP00000391826	9606.ENSP00000320488	0	0	0	0	0.062	0	0	0.472	0.484
IGF2	MMP1	9606.ENSP00000391826	9606.ENSP00000322788	0	0	0	0	0.076	0	0.900	0.266	0.926
IGF2	IL6	9606.ENSP00000391826	9606.ENSP00000385675	0	0	0	0	0	0	0	0.529	0.529
IGF2	TNF	9606.ENSP00000391826	9606.ENSP00000398698	0	0	0	0	0	0	0	0.480	0.480
IL12RB2	IL2RB	9606.ENSP00000262345	9606.ENSP00000216223	0	0	0	0	0.083	0	0	0.426	0.451
IL12RB2	LIF	9606.ENSP00000262345	9606.ENSP00000249075	0	0	0	0	0	0	0.600	0	0.600
IL12RB2	ZMYND12	9606.ENSP00000262345	9606.ENSP00000361646	0	0	0	0	0	0	0	0.409	0.409
IL12RB2	IL18RAP	9606.ENSP00000262345	9606.ENSP00000264260	0	0	0	0	0.065	0	0	0.466	0.479
IL12RB2	IL1R2	9606.ENSP00000262345	9606.ENSP00000330959	0	0	0	0	0	0	0	0.491	0.491
IL12RB2	KLRC4	9606.ENSP00000262345	9606.ENSP00000310216	0	0	0	0	0	0	0	0.501	0.501
IL12RB2	RORC	9606.ENSP00000262345	9606.ENSP00000327025	0	0	0	0	0	0	0	0.505	0.505
IL12RB2	IL18R1	9606.ENSP00000262345	9606.ENSP00000387211	0	0	0	0	0	0	0	0.620	0.620
IL12RB2	IL6	9606.ENSP00000262345	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.396	0.748
IL12RB2	LCK	9606.ENSP00000262345	9606.ENSP00000337825	0	0	0	0	0	0.057	0.900	0.134	0.911
IL12RB2	STAT4	9606.ENSP00000262345	9606.ENSP00000376134	0	0	0	0	0.062	0.651	0.900	0.739	0.990
IL18R1	IL2RB	9606.ENSP00000387211	9606.ENSP00000216223	0	0	0	0	0.099	0	0	0.563	0.589
IL18R1	IL18RAP	9606.ENSP00000387211	9606.ENSP00000264260	0	0	0	0.686	0.526	0.800	0.900	0.975	0.992
IL18R1	IL1R2	9606.ENSP00000387211	9606.ENSP00000330959	0	0	0	0.564	0.136	0	0	0.764	0.419
IL18R1	STAT4	9606.ENSP00000387211	9606.ENSP00000376134	0	0	0	0	0.088	0.077	0.900	0.459	0.948
IL18R1	IL6	9606.ENSP00000387211	9606.ENSP00000385675	0	0	0	0	0	0	0	0.421	0.421
IL18R1	TNF	9606.ENSP00000387211	9606.ENSP00000398698	0	0	0	0	0.077	0	0	0.406	0.428
IL18RAP	PRF1	9606.ENSP00000264260	9606.ENSP00000398568	0	0	0	0	0.326	0	0	0.150	0.402
IL18RAP	TNF	9606.ENSP00000264260	9606.ENSP00000398698	0	0	0	0	0.135	0	0	0.340	0.405
IL18RAP	S100A12	9606.ENSP00000264260	9606.ENSP00000357726	0	0	0	0	0.553	0	0	0.220	0.636
IL18RAP	STAT4	9606.ENSP00000264260	9606.ENSP00000376134	0	0	0	0	0.102	0.077	0.900	0.325	0.936
IL1R2	S100A8	9606.ENSP00000330959	9606.ENSP00000357722	0	0	0	0	0.320	0	0	0.158	0.403
IL1R2	S100A12	9606.ENSP00000330959	9606.ENSP00000357726	0	0	0	0	0.305	0	0	0.322	0.509
IL1R2	TNF	9606.ENSP00000330959	9606.ENSP00000398698	0	0	0	0	0.126	0	0	0.480	0.526
IL1R2	IL6	9606.ENSP00000330959	9606.ENSP00000385675	0	0	0	0	0.085	0	0	0.523	0.545
IL1RL1	IL2RB	9606.ENSP00000233954	9606.ENSP00000216223	0	0	0	0	0.062	0	0	0.421	0.433
IL1RL1	RORC	9606.ENSP00000233954	9606.ENSP00000327025	0	0	0	0	0	0	0	0.400	0.400
IL1RL1	THY1	9606.ENSP00000233954	9606.ENSP00000284240	0	0	0	0	0	0	0	0.433	0.433
IL1RL1	PYHIN1	9606.ENSP00000233954	9606.ENSP00000357122	0	0	0	0	0	0	0	0.456	0.456
IL1RL1	TNF	9606.ENSP00000233954	9606.ENSP00000398698	0	0	0	0	0	0	0	0.482	0.482
IL1RL1	IL6	9606.ENSP00000233954	9606.ENSP00000385675	0	0	0	0	0.062	0	0	0.505	0.515
IL1RL2	TNF	9606.ENSP00000264257	9606.ENSP00000398698	0	0	0	0	0.062	0	0	0.402	0.415
IL1RL2	IL6	9606.ENSP00000264257	9606.ENSP00000385675	0	0	0	0	0.076	0	0	0.413	0.434
IL2RB	THY1	9606.ENSP00000216223	9606.ENSP00000284240	0	0	0	0	0	0	0	0.425	0.425
IL2RB	STAT4	9606.ENSP00000216223	9606.ENSP00000376134	0	0	0	0	0.107	0	0	0.420	0.460
IL2RB	PYHIN1	9606.ENSP00000216223	9606.ENSP00000357122	0	0	0	0	0.160	0	0	0.405	0.479
IL2RB	TNF	9606.ENSP00000216223	9606.ENSP00000398698	0	0	0	0	0.110	0	0	0.527	0.561
IL2RB	LIF	9606.ENSP00000216223	9606.ENSP00000249075	0	0	0	0	0	0	0.600	0.090	0.620
IL2RB	ZAP70	9606.ENSP00000216223	9606.ENSP00000264972	0	0	0	0	0.584	0	0	0.396	0.738
IL2RB	IL6	9606.ENSP00000216223	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.413	0.755
IL2RB	PRF1	9606.ENSP00000216223	9606.ENSP00000398568	0	0	0	0	0.620	0	0	0.633	0.855
IL2RB	PRKCB	9606.ENSP00000216223	9606.ENSP00000305355	0	0	0	0	0.067	0	0.900	0.207	0.919
IL2RB	LCK	9606.ENSP00000216223	9606.ENSP00000337825	0	0	0	0	0.187	0.462	0.900	0.723	0.986
IL6	MPO	9606.ENSP00000385675	9606.ENSP00000225275	0	0	0	0	0.062	0	0	0.839	0.843
IL6	VTN	9606.ENSP00000385675	9606.ENSP00000226218	0	0	0	0	0	0	0	0.455	0.455
IL6	PRTN3	9606.ENSP00000385675	9606.ENSP00000234347	0	0	0	0	0	0	0	0.563	0.563
IL6	LIF	9606.ENSP00000385675	9606.ENSP00000249075	0	0	0	0	0.178	0	0.900	0.761	0.978
IL6	TRPA1	9606.ENSP00000385675	9606.ENSP00000262209	0	0	0	0	0.069	0	0	0.437	0.453
IL6	ZAP70	9606.ENSP00000385675	9606.ENSP00000264972	0	0	0	0	0	0	0	0.430	0.430
IL6	WNT2	9606.ENSP00000385675	9606.ENSP00000265441	0	0	0	0	0	0	0	0.543	0.543
IL6	MMP10	9606.ENSP00000385675	9606.ENSP00000279441	0	0	0	0	0.117	0	0	0.604	0.636
IL6	THY1	9606.ENSP00000385675	9606.ENSP00000284240	0	0	0	0	0	0	0	0.635	0.635
IL6	SST	9606.ENSP00000385675	9606.ENSP00000287641	0	0	0	0	0	0	0	0.425	0.424
IL6	PPBP	9606.ENSP00000385675	9606.ENSP00000296028	0	0	0	0	0.107	0	0	0.661	0.684
IL6	MMP3	9606.ENSP00000385675	9606.ENSP00000299855	0	0	0	0	0.112	0	0.900	0.768	0.977
IL6	MET	9606.ENSP00000385675	9606.ENSP00000317272	0	0	0	0	0.070	0	0	0.889	0.893
IL6	TAC1	9606.ENSP00000385675	9606.ENSP00000321106	0	0	0	0	0	0	0	0.654	0.654
IL6	MMP1	9606.ENSP00000385675	9606.ENSP00000322788	0	0	0	0	0.154	0	0.900	0.710	0.973
IL6	RORC	9606.ENSP00000385675	9606.ENSP00000327025	0	0	0	0	0	0	0	0.630	0.630
IL6	LCK	9606.ENSP00000385675	9606.ENSP00000337825	0	0	0	0	0	0	0	0.522	0.522
IL6	SLPI	9606.ENSP00000385675	9606.ENSP00000342082	0	0	0	0	0.062	0	0	0.503	0.513
IL6	KRT19	9606.ENSP00000385675	9606.ENSP00000355124	0	0	0	0	0	0	0	0.408	0.408
IL6	MKI67	9606.ENSP00000385675	9606.ENSP00000357643	0	0	0	0	0	0	0	0.516	0.516
IL6	S100A8	9606.ENSP00000385675	9606.ENSP00000357722	0	0	0	0	0	0	0	0.506	0.506
IL6	S100A12	9606.ENSP00000385675	9606.ENSP00000357726	0	0	0	0	0	0	0	0.500	0.499
IL6	ZC3H12A	9606.ENSP00000385675	9606.ENSP00000362179	0	0	0	0	0.160	0.270	0	0.502	0.668
IL6	STAT4	9606.ENSP00000385675	9606.ENSP00000376134	0	0	0	0	0	0.117	0	0.732	0.753
IL6	TDO2	9606.ENSP00000385675	9606.ENSP00000444788	0	0	0	0	0	0	0	0.401	0.400
IL6	TXNIP	9606.ENSP00000385675	9606.ENSP00000462521	0	0	0	0	0	0	0	0.408	0.408
IL6	SERPINB2	9606.ENSP00000385675	9606.ENSP00000401645	0	0	0	0	0.162	0	0	0.600	0.651
IL6	PRF1	9606.ENSP00000385675	9606.ENSP00000398568	0	0	0	0	0	0	0	0.661	0.661
IL6	TNF	9606.ENSP00000385675	9606.ENSP00000398698	0	0	0	0	0.125	0	0.900	0.941	0.994
IQGAP3	RRM2	9606.ENSP00000354451	9606.ENSP00000353770	0	0	0	0	0.636	0	0	0.095	0.657
IQGAP3	NEK2	9606.ENSP00000354451	9606.ENSP00000355966	0	0	0	0	0.342	0	0	0.166	0.428
IQGAP3	MKI67	9606.ENSP00000354451	9606.ENSP00000357643	0	0	0	0	0.800	0	0	0.122	0.817
IQGAP3	TOP2A	9606.ENSP00000354451	9606.ENSP00000411532	0	0	0	0	0.802	0	0	0.292	0.853
IRX1	TBX2	9606.ENSP00000305244	9606.ENSP00000240328	0	0	0	0	0.062	0.078	0	0.378	0.415
IRX1	SIX1	9606.ENSP00000305244	9606.ENSP00000247182	0	0	0	0	0.062	0	0	0.401	0.414
IRX1	KCNE4	9606.ENSP00000305244	9606.ENSP00000281830	0	0	0	0	0	0	0	0.609	0.609
IRX1	SIX2	9606.ENSP00000305244	9606.ENSP00000304502	0	0	0	0	0.062	0	0	0.455	0.467
IRX1	PAX2	9606.ENSP00000305244	9606.ENSP00000359319	0	0	0	0	0.062	0.107	0	0.363	0.420
IRX1	TBX5	9606.ENSP00000305244	9606.ENSP00000309913	0	0	0	0	0	0.078	0	0.458	0.479
KCNA6	SYNGR3	9606.ENSP00000280684	9606.ENSP00000248121	0	0	0	0	0.065	0	0	0.451	0.464
KCNB2	PVALB	9606.ENSP00000430846	9606.ENSP00000216200	0	0	0	0	0.087	0.153	0	0.292	0.405
KCNB2	KCNS2	9606.ENSP00000430846	9606.ENSP00000287042	0	0	0	0.911	0.109	0.336	0.500	0.818	0.701
KCNB2	KCNG3	9606.ENSP00000430846	9606.ENSP00000304127	0	0	0	0.888	0.062	0.192	0.500	0.720	0.620
KCNB2	KCNS1	9606.ENSP00000430846	9606.ENSP00000307694	0	0	0	0.891	0.076	0.324	0.500	0.908	0.693
KCNB2	KCNH8	9606.ENSP00000430846	9606.ENSP00000328813	0	0	0	0	0.107	0	0.500	0.384	0.701
KCNB2	KCNH7	9606.ENSP00000430846	9606.ENSP00000331727	0	0	0	0	0.109	0	0.500	0.251	0.637
KCNB2	KCNQ5	9606.ENSP00000430846	9606.ENSP00000345055	0	0	0	0.556	0.062	0.226	0.500	0.466	0.683
KCNE4	KCNQ5	9606.ENSP00000281830	9606.ENSP00000345055	0	0	0	0	0	0.059	0	0.624	0.632
KCNG3	KCNS2	9606.ENSP00000304127	9606.ENSP00000287042	0	0	0.440	0.851	0.062	0	0.500	0.459	0.571
KCNG3	KCNS1	9606.ENSP00000304127	9606.ENSP00000307694	0	0	0.429	0.849	0	0	0.500	0.659	0.576
KCNG3	KCNQ5	9606.ENSP00000304127	9606.ENSP00000345055	0	0	0	0.577	0	0.119	0.500	0.446	0.622
KCNG3	KCNH8	9606.ENSP00000304127	9606.ENSP00000328813	0	0	0	0	0.052	0	0.500	0.369	0.675
KCNG3	KCNH7	9606.ENSP00000304127	9606.ENSP00000331727	0	0	0	0	0.062	0	0.500	0.403	0.695
KCNH7	KCNS2	9606.ENSP00000331727	9606.ENSP00000287042	0	0	0	0	0.093	0	0.500	0.338	0.673
KCNH7	KCNS1	9606.ENSP00000331727	9606.ENSP00000307694	0	0	0	0	0.089	0	0.500	0.312	0.659
KCNH7	KCNH8	9606.ENSP00000331727	9606.ENSP00000328813	0	0	0	0.826	0.111	0	0.500	0.521	0.577
KCNH7	VWA7	9606.ENSP00000331727	9606.ENSP00000364840	0	0	0	0	0.062	0	0	0.441	0.453
KCNH7	SLC4A10	9606.ENSP00000331727	9606.ENSP00000393066	0	0	0	0	0.130	0	0	0.552	0.594
KCNH7	KCNQ5	9606.ENSP00000331727	9606.ENSP00000345055	0	0	0	0	0.062	0	0.500	0.455	0.722
KCNH8	KCNS2	9606.ENSP00000328813	9606.ENSP00000287042	0	0	0	0	0.089	0	0.500	0.467	0.736
KCNH8	KCNS1	9606.ENSP00000328813	9606.ENSP00000307694	0	0	0	0	0.077	0	0.500	0.293	0.645
KCNH8	KCNQ5	9606.ENSP00000328813	9606.ENSP00000345055	0	0	0	0	0.051	0	0.500	0.365	0.672
KCNQ5	RDH5	9606.ENSP00000345055	9606.ENSP00000257895	0	0	0	0	0	0	0	0.402	0.402
KCNQ5	KCNS2	9606.ENSP00000345055	9606.ENSP00000287042	0	0	0	0.576	0.098	0.215	0.500	0.349	0.667
KCNQ5	KCNS1	9606.ENSP00000345055	9606.ENSP00000307694	0	0	0	0.571	0.098	0.256	0.500	0.471	0.705
KCNQ5	NCALD	9606.ENSP00000345055	9606.ENSP00000379256	0	0	0	0	0	0.153	0.900	0	0.911
KCNS1	KCNS2	9606.ENSP00000307694	9606.ENSP00000287042	0	0	0.436	0.941	0.182	0.524	0.300	0.820	0.724
KIAA1524	MKI67	9606.ENSP00000295746	9606.ENSP00000357643	0	0	0	0	0.393	0	0	0.087	0.423
KIAA1524	TOP2A	9606.ENSP00000295746	9606.ENSP00000411532	0	0	0	0	0.380	0	0	0.125	0.435
KIAA1524	NEK2	9606.ENSP00000295746	9606.ENSP00000355966	0	0	0	0	0.187	0	0	0.799	0.830
KLHL30	SMPX	9606.ENSP00000386389	9606.ENSP00000368808	0	0	0	0	0.638	0	0	0.043	0.638
KLHL30	TRDN	9606.ENSP00000386389	9606.ENSP00000439281	0	0	0	0	0.559	0	0	0	0.559
KLRC4	STAT4	9606.ENSP00000310216	9606.ENSP00000376134	0	0	0	0	0	0	0	0.556	0.556
KRT19	KRT31	9606.ENSP00000355124	9606.ENSP00000251645	0	0	0	0.935	0	0.105	0.500	0.123	0.535
KRT19	LCT	9606.ENSP00000355124	9606.ENSP00000264162	0	0	0	0	0	0	0	0.401	0.401
KRT19	WNT2	9606.ENSP00000355124	9606.ENSP00000265441	0	0	0	0	0	0	0	0.414	0.414
KRT19	LGR5	9606.ENSP00000355124	9606.ENSP00000266674	0	0	0	0	0	0	0	0.556	0.556
KRT19	THY1	9606.ENSP00000355124	9606.ENSP00000284240	0	0	0	0	0	0	0	0.609	0.609
KRT19	SST	9606.ENSP00000355124	9606.ENSP00000287641	0	0	0	0	0	0	0	0.480	0.480
KRT19	MET	9606.ENSP00000355124	9606.ENSP00000317272	0	0	0	0	0.114	0.056	0	0.470	0.518
KRT19	PKP3	9606.ENSP00000355124	9606.ENSP00000331678	0	0	0	0	0.466	0.072	0	0.511	0.736
KRT19	TNF	9606.ENSP00000355124	9606.ENSP00000398698	0	0	0	0	0	0.123	0	0.354	0.409
KRT19	MAL2	9606.ENSP00000355124	9606.ENSP00000479708	0	0	0	0	0.337	0	0	0.151	0.413
KRT19	MKI67	9606.ENSP00000355124	9606.ENSP00000357643	0	0	0	0	0.070	0	0	0.551	0.565
KRT31	LRRC2	9606.ENSP00000251645	9606.ENSP00000379241	0	0	0	0	0	0	0	0.405	0.405
LCK	SLA2	9606.ENSP00000337825	9606.ENSP00000262866	0	0	0	0.816	0.069	0.057	0.900	0.155	0.906
LCK	ZAP70	9606.ENSP00000337825	9606.ENSP00000264972	0	0	0	0.751	0.535	0.882	0.900	0.991	0.995
LCK	PAK1	9606.ENSP00000337825	9606.ENSP00000278568	0	0	0.342	0.572	0	0.076	0.900	0.160	0.921
LCK	THY1	9606.ENSP00000337825	9606.ENSP00000284240	0	0	0	0	0.062	0.270	0	0.509	0.635
LCK	PRKCB	9606.ENSP00000337825	9606.ENSP00000305355	0	0	0	0.573	0.116	0.061	0.900	0.282	0.919
LCK	PTPRCAP	9606.ENSP00000337825	9606.ENSP00000325589	0	0	0	0	0.315	0.345	0	0.736	0.871
LCK	SLC4A9	9606.ENSP00000337825	9606.ENSP00000427661	0	0	0	0	0	0.057	0	0.396	0.406
LCK	PRF1	9606.ENSP00000337825	9606.ENSP00000398568	0	0	0	0	0.188	0	0	0.422	0.510
LCK	TNF	9606.ENSP00000337825	9606.ENSP00000398698	0	0	0	0	0.083	0.056	0	0.523	0.551
LCK	SH2D1A	9606.ENSP00000337825	9606.ENSP00000360181	0	0	0	0	0.275	0.507	0	0.391	0.764
LCK	TRPV6	9606.ENSP00000337825	9606.ENSP00000352358	0	0	0	0	0	0.056	0.900	0.096	0.907
LCK	SH2D2A	9606.ENSP00000337825	9606.ENSP00000376123	0	0	0	0	0.123	0.684	0	0.977	0.993
LCN10	LCN6	9606.ENSP00000418491	9606.ENSP00000339621	0	0.576	0	0	0.205	0	0	0.653	0.873
LCN10	LCN12	9606.ENSP00000418491	9606.ENSP00000360696	0	0	0	0	0.062	0	0	0.607	0.616
LCN12	LCN6	9606.ENSP00000360696	9606.ENSP00000339621	0	0	0	0	0	0	0	0.743	0.743
LCT	TRPV6	9606.ENSP00000264162	9606.ENSP00000352358	0	0	0	0	0.049	0.093	0	0.367	0.406
LGR5	VIL1	9606.ENSP00000266674	9606.ENSP00000248444	0	0	0	0	0	0	0	0.614	0.614
LGR5	WNT2	9606.ENSP00000266674	9606.ENSP00000265441	0	0	0	0	0.062	0.056	0	0.617	0.632
LGR5	SPDEF	9606.ENSP00000266674	9606.ENSP00000363149	0	0	0	0	0.071	0	0	0.406	0.425
LGR5	MKI67	9606.ENSP00000266674	9606.ENSP00000357643	0	0	0	0	0	0	0	0.538	0.538
LGR5	TSPAN8	9606.ENSP00000266674	9606.ENSP00000377003	0	0	0	0	0.123	0	0	0.565	0.602
LGR5	RSPO2	9606.ENSP00000266674	9606.ENSP00000276659	0	0	0	0	0.076	0.849	0.600	0.930	0.995
LHX8	PVALB	9606.ENSP00000294638	9606.ENSP00000216200	0	0	0	0	0	0.061	0	0.525	0.535
LHX8	SST	9606.ENSP00000294638	9606.ENSP00000287641	0	0	0	0	0.049	0	0	0.525	0.529
LHX8	TBX1	9606.ENSP00000294638	9606.ENSP00000331791	0	0	0	0	0	0.147	0	0.471	0.529
LHX9	SIX3	9606.ENSP00000356357	9606.ENSP00000260653	0	0	0	0	0.063	0	0	0.392	0.406
LHX9	SLC17A6	9606.ENSP00000356357	9606.ENSP00000263160	0	0	0	0	0.055	0	0	0.410	0.419
LHX9	PAX2	9606.ENSP00000356357	9606.ENSP00000359319	0	0	0	0	0.062	0.105	0	0.402	0.454
LIF	NEFH	9606.ENSP00000249075	9606.ENSP00000311997	0	0	0	0	0	0	0	0.414	0.414
LIF	THY1	9606.ENSP00000249075	9606.ENSP00000284240	0	0	0	0	0	0	0	0.416	0.416
LIF	STAT4	9606.ENSP00000249075	9606.ENSP00000376134	0	0	0	0	0	0	0	0.433	0.433
LIF	MMP1	9606.ENSP00000249075	9606.ENSP00000322788	0	0	0	0	0.139	0	0.900	0.208	0.925
LIF	MMP3	9606.ENSP00000249075	9606.ENSP00000299855	0	0	0	0	0.076	0	0.900	0.262	0.925
LIF	TNF	9606.ENSP00000249075	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0.543	0.952
LOXHD1	USH1C	9606.ENSP00000300591	9606.ENSP00000005226	0	0	0	0	0	0	0	0.406	0.406
LOXHD1	OTOG	9606.ENSP00000300591	9606.ENSP00000382323	0	0	0	0	0	0	0	0.470	0.470
LPPR4	STYK1	9606.ENSP00000359204	9606.ENSP00000075503	0	0	0	0	0	0	0	0.455	0.455
LPPR4	SLC38A8	9606.ENSP00000359204	9606.ENSP00000299709	0	0	0	0	0	0	0	0.594	0.594
LPPR4	MBOAT1	9606.ENSP00000359204	9606.ENSP00000324944	0	0	0	0	0	0.069	0.900	0.107	0.909
LRRC2	TRDN	9606.ENSP00000379241	9606.ENSP00000439281	0	0	0	0	0.544	0	0	0.463	0.745
LRRC38	UMODL1	9606.ENSP00000365253	9606.ENSP00000386126	0	0	0	0	0	0	0	0.482	0.482
MAL2	NPTX2	9606.ENSP00000479708	9606.ENSP00000265634	0	0	0	0	0	0	0	0.448	0.448
MAL2	TMEM30B	9606.ENSP00000479708	9606.ENSP00000450842	0	0	0	0	0.175	0	0	0.453	0.530
MARCO	S100A8	9606.ENSP00000318916	9606.ENSP00000357722	0	0	0	0	0.360	0	0	0.159	0.440
MASP1	VTN	9606.ENSP00000296280	9606.ENSP00000226218	0	0	0	0	0.113	0	0	0.358	0.406
MASP1	SMPX	9606.ENSP00000296280	9606.ENSP00000368808	0	0	0	0	0	0	0	0.737	0.737
